DATASET,DOCUMENT,LLM_NAME,TYPE,REPLY,TIME,COST,GROUND_TRUTH
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.8990380000032017,2.1e-05,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.992747899988899,2.2e-05,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,Qwen/Qwen3.5-2B,local,informes,1.3090861999953631,1.4e-05,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,Qwen/Qwen3.5-2B,local,expedientesdetransferenciasdedocumentos,1.3827690000180155,1.5e-05,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,Qwen/Qwen3.5-2B,local,informes,1.053369200002635,1.1e-05,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,Qwen/Qwen3.5-2B,local,informes,1.042196199996397,1.1e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,Qwen/Qwen3.5-2B,local,informes,1.0421652999939397,1.1e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,Qwen/Qwen3.5-2B,local,informes,0.9573890999890864,1e-05,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.7683902000135276,1.9e-05,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,Qwen/Qwen3.5-2B,local,minutasdereuniones,1.003419999993639,1.1e-05,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,Qwen/Qwen1.5-0.5B,local,"paraclasificareldocumentoenunaseriedocumentalpermitida,debesseguirlossiguientespasos:1.identificalascategoríasytiposdematerialqueseincluyeneneldocumento.porejemplo,sepuedeincluirmaterialderesiduosindustriales,comopapel,carton,papel,carton",2.0298419000173453,1.7e-05,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,megustaríacumplirlasreglasobligatoriasdesalidaydarunarespuestaprecisayclaraeneldocumentoenunformatodeseriedocumentalpermitido.encuantoalaseriedocumental,sedebeincluirlainformacióndeldocumentoenunformatodeserie",1.99326660000952,1.7e-05,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácter",2.007066499994835,1.7e-05,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalasolicituddelciapparapodercontarconsuintervenciónenunespaciodelacomisióninterinstitucionaldejefesoencargadosdelosarchivoscentralesdelsectorpúblicocostarricense(ciap).",2.091416300012497,1.8e-05,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,Qwen/Qwen1.5-0.5B,local,"paralapresentacióndeinformes,sedebeutilizarunaplantillaqueincluyalassiguientesopciones:1.circulardgan-daf-ac-003-2021de07dejuniode2021,seindicóparalos",2.045299200020964,1.7e-05,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""circulares"",""informes"",""minutasdereuniones"",""exped",1.989745499973651,1.7e-05,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesetranscribeacontinuación:23deoctubredel2020página",1.982280099997297,1.7e-05,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",2.00490090000676,1.7e-05,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,Qwen/Qwen1.5-0.5B,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecom,2.0452118999965023,1.7e-05,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""circulares"",""informes"",""minutasdereuniones"",""exped",1.961321600014344,1.7e-05,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedodecirtequelaseriedocumentalpermitidaes""correspondencia"",""circulares"",""informes"",""minutasdereuniones"",""expedientesdetrámitesadministrativos"",""controles"",""expedientesdetransferencias",1.9545676999841817,1.7e-05,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""reglasobligatoriasdesalida""y""diciembre,2022"".larespuestadebecoincid",2.0202014000096824,1.7e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysedebeincluirunaúnicaseriedocumental.larespuestadebecoincidircarácterporcarácterconuna",1.99010300001828,1.7e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeninglésesun""institutodedocumentaciónnacionaldecostarica""(inicio_documento),quesepresentaenunaseriedocumentalpermitida.",1.9639969999843745,1.7e-05,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,Qwen/Qwen1.5-0.5B,local,clasifiqueelsiguientedocumentoenunaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecomillas,2.00898650000454,1.7e-05,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.eldocumentodebeincluirlassiguientescaracterísticas:-elnombreexactodeunaseriedocumental,como""correspondencia"",""circles"",""informesde",2.017129999992904,1.7e-05,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.6282448999991175,5e-06,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia2001-2011caducado.,1.0047507999988738,9e-06,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2894517999957315,2e-06,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:1.informes2.informesdetrámitesadministrativos3.informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos4.informesdetab,2.199980000004871,1.9e-05,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.351560500013875,2e-05,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.050861099996837,1.8e-05,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.082865600008517,1.8e-05,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.076924399996642,1.8e-05,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.3744269000017084,3e-06,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.0607326999888755,1.8e-05,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2279011000064201,2e-06,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.226521300006425,1.9e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.231453200016404,1.9e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.088224999984959,1.8e-05,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.3695354000083171,3e-06,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumentalpermitida.-larespuestadebecoincidircarácterporcarácterconunaopci,2.214256100007333,1.9e-05,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**líderesenelmanejoderesiduosindustrialesconresponsabilidadsocial****fechadeinicio****fechadeinicio****fechadeinicio****fechadeinic,3.3733039000071585,3.7e-05,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,HuggingFaceTB/SmolLM-135M-Instruct,local,estefanynúñezmoraasistentedirección**fechadeinicio**estefanynúñezmoraasistentedirección##**estefanynúñezmoraasistentedirecci,3.438350200012792,3.7e-05,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thepresidentoftheunitedstates,marielamurillochavarría,isamemberofthecongressoftheunitedstates.sheisamemberofthecongressoftheunitedstates,whichisthelegislativebranchofthefederalgovernment.marielamurillochavarríaisamember",3.398676400014665,3.7e-05,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the""comisióninterinstitucionaldejefesy/oencargadosdelosarchivoscentralesdelsectorpúblico""isaprogramthataimstopromotetheuseofthespanishlanguageinthecontextofinternationalrelationsanddiplomacy.theprogramisdesignedtofacilitatecommunication",3.24471870000707,3.5e-05,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,HuggingFaceTB/SmolLM-135M-Instruct,local,<https://www.día.com<https://www.díadesufía<https://www.díconsufía<https://www.es<https://<:<https://<https://,3.5838134000077844,3.9e-05,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"**archivonacional,instituciónesencialparalavidaendemocracia**www.archivonacional.go.cr##**dgan-cd-020-2023**señorjaviergómezjim",3.271084100008011,3.6e-05,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the""documentodelaseñoritasofíairolarojas""isadocumentthatwascreatedbysofíairolarojas,aspanishjournalist,in1920.itisahistoricaldocumentthatprovidesinformationaboutthelifeandworkofsofíairolaro",3.2536581000022124,3.5e-05,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the""archivonacional,instituciónesencialparalavidaendemocracia""isadocumentthatoutlinestheimportanceofthenationalarchiveoftherepublicinthecontextofdemocracyandthepromotionofdemocraticvalues.thedocumenthighlightsthesignificanceofthenationalarchiveinpromotingdemocracy,",3.204012500005774,3.5e-05,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,HuggingFaceTB/SmolLM-135M-Instruct,local,aplicación:-aplicación:-aplica-aplica-aplica-aplicación-aplicación-aplica-aplica-aplicación-aaplicaaa,3.562391800020123,3.9e-05,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"**archivonacional,instituciónesencialparalavidaendemocracia****archivonacional,instituciónesencialparalavidaendemocracia****dg-01-0781-0630",3.1730837999784853,3.5e-05,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,HuggingFaceTB/SmolLM-135M-Instruct,local,thefollowingisasampledocumentthatoutlinesthestepstocreateanewprojectinagithubrepository:**step1:createanewproject***openaterminalorcommandpromptandnavigatetothedirectorywhereyouwanttocreatetheproject.*runthefollowingcommandtocreatetheproject,3.254914600023767,3.5e-05,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the2022editionofthedsae's""registrosmásaltosybajosdetemperatura""isagreatresourceforthoseinterestedinlearningaboutthedifferencesbetweenthetwotypesoftemperatures.the2022editionofthedsae's""",3.3354428999882657,3.6e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"lacapacitacióndelanuevaedadesunproblemaquesepuedehacerconlaseñorjaviergómez,quesehaencontradoenlaúnicacapacitacióndelanuevaedad.lacapacitación",3.3847705999796744,3.7e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonfrom.importdocumentclassmydocument(document):def__init__(self,text):super().__init__(text)```inthisexample,the`document`",3.370204599981662,3.7e-05,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,HuggingFaceTB/SmolLM-135M-Instruct,local,aaaaaaaaaaaaaaaaaaa,3.47169269999722,3.8e-05,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,HuggingFaceTB/SmolLM-135M-Instruct,local,thefollowingisasamplecodethatdemonstratestheuseofthe`json`moduletoparseajsonfile.```pythonimportjson#siendoquesedesarrollaelarchivodedocencia#sielarchivodedocente#sielarchivode,3.3801503000140656,3.7e-05,minutas de reuniones
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,gpt_5_nano_high,api,circulares,4.989017199957743,0.000308,circulares
jurídico,Dictamen OJ-518-2021.md,gpt_5_nano_high,api,consultoría,8.968478100025095,0.000488,consultoría
jurídico,Dictamen OJ-586-2023.md,gpt_5_nano_high,api,consultoría,12.354423900018446,0.000684,consultoría
jurídico,Dictamen OJ-642-2022.md,gpt_5_nano_high,api,consultoría,20.67079470003955,0.001129,consultoría
jurídico,Dictamen OJ-917-2023.md,gpt_5_nano_high,api,consultoría,12.203067100024782,0.000678,consultoría
jurídico,Dictamen OJ-992-2023.md,gpt_5_nano_high,api,consultoría,14.5301838000305,0.000889,consultoría
